house car land income mate class
0 4 3 44809 0 0
4 1 4 -41856 0 2
1 2 1 -46023 1 0
3 0 1 79721 1 1
4 4 3 68826 0 2
3 2 3 6108 0 2
0 0 3 47428 1 1
3 2 1 84469 1 1
1 4 4 98766 0 0
4 2 0 19344 0 1
3 4 2 41645 0 2
4 2 2 67068 1 1
3 1 0 -15581 1 1
2 4 2 37630 1 0
3 1 1 -46467 0 1
2 4 2 -27241 0 0
0 4 0 -43474 1 0
2 2 0 54741 1 1
1 2 2 -37666 0 0
3 4 2 75289 0 2
4 2 4 -1199 1 3
1 3 2 -19043 0 0
1 3 0 63382 1 1
0 0 4 -31002 0 0
0 2 2 96069 0 0
2 2 0 15639 1 0
3 3 0 -21177 1 3
4 2 1 1030 0 1
1 2 0 -14679 0 0
2 4 1 5083 1 0
1 4 2 64743 1 1
4 1 0 95619 1 1
4 1 1 -18467 1 1
1 3 3 67618 0 0
0 0 4 63448 0 0
1 4 1 -39862 0 0
2 3 3 35759 1 0
3 4 2 91879 0 2
1 4 0 -18774 0 0
1 3 1 -30322 1 0
3 2 4 -12438 0 2
0 3 1 3432 1 0
3 2 4 91562 0 2
1 1 4 15198 1 0
2 4 1 -11539 0 0
4 2 2 -43425 1 1
4 2 3 49423 0 2
4 4 2 -33555 1 3
0 3 2 19005 0 0
4 0 4 13037 0 2
1 4 4 -25715 0 0
3 0 2 13772 1 1
2 4 1 -48870 0 0
0 0 2 -5586 1 0
3 4 1 57580 1 3
1 4 0 -10596 0 0
0 4 1 97788 0 0
1 3 1 52115 0 0
1 2 2 -14467 1 0
0 2 3 85102 1 1
4 4 0 -14610 0 2
0 1 0 -7158 1 0
1 2 3 40200 0 0
0 4 0 39927 1 0
1 4 1 17600 1 0
1 3 1 10375 0 0
1 4 4 55047 1 1
2 3 0 35560 1 0
4 1 0 7117 0 1
4 0 3 -6667 1 3
2 4 4 16573 1 0
2 3 0 -25203 0 0
0 3 4 -110 0 0
2 1 3 -39115 1 0
1 3 4 57665 0 0
3 1 2 19215 0 1
3 4 4 -15732 0 2
4 3 0 24777 1 3
4 0 1 66453 1 1
2 1 0 -6180 0 0
2 3 2 -30991 1 0
3 1 3 17171 1 3
0 1 0 11669 1 0
1 1 4 11597 1 0
4 1 3 89753 0 2
4 2 3 -23412 0 2
1 3 3 44628 1 1
4 3 3 52324 1 3
2 0 4 46157 0 0
2 4 0 84161 0 0
2 0 1 -36792 1 0
4 2 2 2427 0 1
0 1 1 73324 0 0
0 1 1 60828 1 1
4 4 3 -39964 0 2
0 3 2 -9690 0 0
3 3 2 91880 0 2
3 2 4 -41014 0 2
0 2 3 37479 1 0
4 1 4 -42927 1 3
0 4 1 98147 1 1
1 4 1 78043 1 1
2 0 0 -3355 1 0
4 4 4 -47962 0 2
2 3 3 -29824 1 0
4 3 2 -29928 0 2
2 0 0 80719 1 1
2 2 1 4513 1 0
0 1 4 -6305 1 0
0 4 0 91261 1 1
0 2 3 -12882 0 0
4 0 0 -14121 1 1
3 0 4 94282 1 3
2 0 4 39488 0 0
2 3 4 -18200 1 0
0 2 3 5926 1 0
4 3 4 34315 1 3
3 2 1 -31874 1 1
2 0 2 -41806 1 0
3 0 4 -17560 1 3
3 2 3 23980 0 2
3 3 3 -15213 1 3
3 2 2 53649 0 1
2 4 4 67767 0 0
4 2 1 -42215 1 1
0 4 4 61169 1 1
2 4 2 -16935 1 0
1 4 3 -12093 1 0
2 2 1 35816 0 0
3 0 3 9753 0 2
4 0 4 77542 1 3
4 0 2 -23646 1 1
4 2 2 1259 1 1
1 4 0 -8829 1 0
3 2 0 22694 1 1
3 4 2 9152 0 2
4 4 4 67953 1 3
1 3 2 14523 0 0
0 4 0 39516 1 0
2 2 1 -17176 1 0
3 3 3 76967 1 3
4 4 4 -43404 0 2
1 1 1 90212 1 1
3 2 3 -40321 1 3
1 3 1 -31243 0 0
0 3 0 67742 0 0
3 4 4 -28613 1 3
4 3 4 6387 1 3
1 1 4 72872 1 1
1 1 1 90009 0 0
3 2 0 121 0 1
2 2 4 -11688 1 0
4 1 3 72181 0 2
0 3 4 -691 0 0
4 0 2 -25321 1 1
1 4 3 65508 0 0
3 3 2 55702 0 2
3 4 4 25831 0 2
4 0 4 73940 0 2
4 0 1 91921 0 1
3 1 4 84240 1 3
2 3 1 32322 1 0
4 4 0 71525 0 2
1 3 0 -26379 0 0
3 0 0 7804 0 1
3 3 0 50629 0 2
2 4 4 10849 0 0
4 3 3 14049 0 2
2 2 1 66449 0 0
1 4 2 -10782 1 0
3 2 2 99971 0 1
4 1 3 37228 0 2
1 4 4 42120 1 1
1 2 3 11771 0 0
0 0 0 -43972 1 0
3 0 0 39975 0 1
0 4 2 26204 0 0
4 4 2 13079 1 3
0 3 1 -20789 1 0
3 1 4 -45623 0 2
4 4 2 53038 1 3
1 2 1 -25512 1 0
3 1 2 -15695 1 1
0 2 3 -20785 1 0
2 3 2 35860 1 0
0 4 3 39092 0 0
1 3 0 28339 0 0
1 1 2 -35881 0 0
2 4 0 10835 0 0
3 1 4 18102 1 3
0 3 0 62484 1 1
0 1 1 -24239 1 0
3 0 0 68254 0 1
0 0 2 -30143 0 0
3 2 0 99335 1 1
0 3 1 -33073 0 0
3 4 0 86005 0 2
0 2 1 72085 1 1
1 3 3 -47922 0 0
2 3 1 40436 0 0
3 1 0 37272 0 1
3 3 0 94982 0 2
1 2 4 -7188 0 0
0 3 3 12337 1 0
0 2 4 72868 0 0
3 2 0 -2302 1 1
4 3 4 -42029 1 3
2 2 1 -33750 0 0
4 1 4 43422 0 2
3 0 3 48202 0 2
1 2 0 33461 0 0
0 4 1 72451 0 0
0 1 2 94474 1 1
0 0 3 51212 0 0
4 0 2 138 0 1
2 4 2 30455 0 0
4 0 1 9104 1 1
1 3 0 12211 1 0
4 2 2 -24182 0 1
3 2 0 26808 1 1
0 4 3 -30850 1 0
1 3 1 10640 1 0
3 0 0 41040 1 1
2 0 1 77067 0 0
1 4 3 64204 1 1
3 1 3 71768 0 2
0 2 4 -43090 0 0
4 4 4 42965 0 2
2 2 3 -2629 0 0
4 4 1 -49177 0 2
3 1 0 -30891 1 1
1 1 0 92242 0 0
3 4 4 20207 1 3
3 1 1 58400 1 1
1 4 3 38268 1 0
0 3 4 -13622 1 0
1 0 0 66082 1 1
2 1 1 46945 1 1
4 2 3 -17414 0 2
4 3 3 -43515 0 2
3 2 3 40087 0 2
4 0 1 68586 0 1
2 1 3 59298 1 1
1 4 3 -24833 1 0
0 2 3 85728 1 1
1 4 4 48838 1 1
1 2 1 -7866 1 0
3 3 2 62507 0 2
0 2 1 17102 0 0
0 3 1 99304 0 0
1 1 4 76583 0 0
0 0 2 31488 0 0
4 0 3 52054 0 2
1 3 4 82595 1 1
2 0 0 -7755 0 0
1 2 1 -5061 0 0
4 3 3 -47288 0 2
1 4 2 894 1 0
1 4 2 -49273 0 0
1 3 2 44422 1 1
3 4 3 33142 0 2
1 3 2 43849 0 0
4 3 4 -31356 0 2
3 2 0 43098 0 1
2 2 2 -42799 0 0
3 0 4 -22726 1 3
1 1 2 422 0 0
2 3 4 13427 1 0
3 3 4 77686 1 3
1 2 0 25720 0 0
3 3 2 -15182 0 2
0 3 1 -2836 0 0
1 2 1 8449 0 0
1 1 1 -35273 0 0
2 1 1 67910 0 0
1 1 0 -35767 0 0
2 3 0 -28482 1 0
0 2 2 -34443 1 0
3 1 4 28521 1 3
0 0 3 92105 0 0
3 2 3 -47631 0 2
3 1 0 -43223 1 1
2 4 3 69931 1 1
0 3 3 35426 0 0
4 4 3 68334 0 2
3 1 2 78318 0 1
3 2 0 14431 0 1
2 0 2 2943 1 0
2 2 2 -4058 0 0
2 2 4 -3117 0 0
4 3 0 30742 0 2
3 3 3 27513 0 2
3 0 0 67709 1 1
2 4 3 -23754 0 0
3 1 4 69682 1 3
1 3 4 -12247 0 0
2 3 2 2450 0 0
2 4 3 -36274 0 0
2 1 1 -37710 0 0
4 2 2 13708 0 1
0 3 2 40264 1 1
0 0 3 -6548 1 0
2 3 1 56820 1 1
1 2 2 -15758 0 0
2 4 1 57978 1 1
3 4 1 51870 0 2
3 3 3 -43456 0 2
4 0 2 90113 1 1
1 1 3 -16365 1 0
3 3 4 66458 0 2
3 4 0 89551 1 3
2 1 4 -2244 1 0
4 0 2 57678 0 1
4 2 4 4142 1 3
3 4 3 61651 1 3
0 3 0 16886 0 0
0 2 2 77589 1 1
1 2 3 82484 1 1
4 0 0 73133 0 1
1 1 1 60520 0 0
4 2 3 54901 0 2
1 4 2 15440 1 0
1 2 3 52257 1 1
2 0 1 -15621 0 0
3 4 3 18127 0 2
3 4 0 -49386 1 3
0 0 1 -2608 1 0
2 4 3 68400 0 0
1 2 2 8993 0 0
0 0 4 -20404 0 0
4 2 4 49099 1 3
3 3 2 68759 0 2
1 0 3 76105 1 1
2 3 2 -19348 0 0
4 4 2 75966 1 3
3 0 2 15739 0 1
1 2 4 -27075 1 0
3 4 1 -21421 0 2
2 0 4 41461 1 1
2 3 2 -21206 1 0
3 1 0 41490 1 1
3 1 1 76650 0 1
3 2 0 -6309 0 1
0 1 1 11262 1 0
4 4 3 77463 0 2
4 0 0 -4344 0 1
4 1 0 30387 0 1
4 1 3 -44372 1 3
4 3 4 -26873 0 2
3 3 3 60862 1 3
1 4 2 7115 1 0
4 4 0 73809 1 3
0 1 1 27200 1 0
1 3 0 20507 0 0
0 3 1 33448 1 0
1 2 0 64598 1 1
3 1 3 65599 0 2
4 3 0 -42959 1 3
1 3 3 82906 1 1
4 3 2 -34082 1 3
0 1 3 -39697 0 0
4 2 4 -8241 1 3
4 1 4 15323 0 2
0 4 4 -15669 0 0
1 4 3 68724 0 0
3 3 0 -7841 0 2
1 0 0 4865 0 0
2 0 0 58565 0 0
1 1 1 20661 0 0
0 0 1 33439 1 0
3 2 3 -3147 1 3
1 4 3 13093 0 0
1 0 4 -12915 1 0
3 1 3 69201 1 3
0 1 0 24453 1 0
4 2 2 77188 1 1
3 3 4 48590 0 2
2 3 1 -32334 0 0
3 0 4 32760 1 3
2 3 2 -19268 0 0
0 3 1 -42070 0 0
2 3 0 84080 1 1
4 0 0 -11058 1 1
1 4 0 -26315 1 0
3 3 2 86672 0 2
4 4 1 51549 0 2
0 4 1 -4693 0 0
1 1 3 25554 1 0
0 3 3 30570 1 0
2 4 4 -8264 1 0
3 0 1 -64 1 1
2 2 4 60795 1 1
0 0 2 96743 1 1
0 0 1 51112 0 0
3 4 4 67002 0 2
1 4 2 77069 0 0
2 1 0 -30433 1 0
2 3 0 -38631 0 0
1 3 0 78755 1 1
0 3 0 -23892 0 0
4 4 4 34002 0 2
3 2 4 -45683 0 2
1 0 0 6845 1 0
0 0 1 88853 1 1
2 0 4 -24356 0 0
4 2 3 33511 1 3
4 2 4 -47018 0 2
0 3 1 6815 0 0
4 3 4 47373 0 2
4 2 0 80057 0 1
2 1 3 47266 1 1
2 1 4 94392 0 0
1 0 1 23887 1 0
1 1 2 76283 0 0
3 4 3 -12274 1 3
0 1 2 90170 1 1
3 0 4 76435 0 2
0 1 1 36650 0 0
2 1 0 17259 0 0
1 1 0 -33362 0 0
2 0 0 58038 0 0
0 1 2 73543 1 1
2 1 0 53032 1 1
4 0 4 42787 0 2
3 4 4 11079 0 2
0 4 4 62043 0 0
4 4 1 -16045 0 2
1 1 2 -34777 1 0
1 0 3 55949 1 1
0 0 4 95503 0 0
4 1 0 82033 1 1
0 2 1 -33228 1 0
3 3 0 5337 1 3
0 2 3 43087 1 1
0 3 4 38908 0 0
1 0 1 64515 1 1
0 0 4 66483 1 1
3 2 1 98 0 1
2 1 2 68959 1 1
3 2 0 -11101 1 1
0 0 3 55497 1 1
0 1 3 25989 0 0
4 3 2 -30912 0 2
1 4 3 -36958 0 0
3 2 3 70732 1 3
2 2 0 3629 0 0
4 1 4 -43004 1 3
4 0 1 65966 1 1
4 3 0 -5336 0 2
3 0 0 79924 0 1
4 1 4 13779 1 3
3 1 4 53866 0 2
3 1 0 -39352 1 1
4 0 2 9388 0 1
1 4 2 10916 0 0
3 3 4 19884 0 2
2 4 4 2215 1 0
0 4 3 51385 0 0
0 4 4 64973 1 1
2 3 3 79397 1 1
2 1 2 -30590 0 0
4 3 2 31116 0 2
2 1 3 28343 1 0
3 4 0 71633 0 2
0 1 2 99430 1 1
0 3 2 53799 0 0
3 3 2 97053 0 2
1 2 1 39263 1 0
2 1 2 -27183 0 0
4 3 0 23349 1 3
2 4 3 95527 0 0
4 2 2 -9714 0 1
1 0 1 9790 0 0
0 1 0 -44130 0 0
1 1 1 -32157 1 0
1 2 4 -6113 0 0
0 3 0 -43173 0 0
0 3 3 52827 1 1
0 1 1 62459 1 1
2 0 0 -7312 0 0
2 4 3 10205 1 0
0 1 2 57579 0 0
1 2 1 93458 1 1
1 3 1 -21062 0 0
2 1 3 -20383 0 0
0 1 0 -8196 1 0
1 1 0 31386 1 0
3 4 0 52360 0 2
2 1 0 92899 1 1
2 2 2 -38263 1 0
4 2 3 -39557 1 3
4 3 3 10469 0 2
2 3 1 34309 0 0
3 3 0 20027 1 3
2 3 3 77903 0 0
0 1 1 -10927 1 0
4 3 2 -4068 1 3
0 1 3 -12126 1 0
3 1 0 52138 0 1
1 4 0 20442 1 0
2 0 3 -15055 1 0
2 0 2 -31848 1 0
3 1 1 99930 0 1
0 1 1 6878 1 0
2 3 1 53867 1 1
2 3 0 79575 1 1
2 4 3 83596 0 0
4 4 0 7802 0 2
2 1 0 99079 1 1
0 0 4 41892 0 0
4 4 4 -48902 0 2
0 3 4 -9778 0 0
4 0 0 -18551 1 1
1 1 2 -32997 1 0
2 4 1 9463 1 0
1 4 0 5055 1 0
2 2 1 -11220 0 0
2 0 1 66945 1 1
3 1 4 -2034 0 2
0 3 3 75063 1 1
4 4 4 35444 0 2
0 4 2 -31261 0 0
2 0 0 -32286 1 0
3 0 4 35852 1 3
1 2 2 -36286 1 0
0 4 4 82941 0 0
4 1 2 91630 1 1
2 2 3 -10252 0 0
3 0 3 -19819 1 3
4 3 1 91909 1 3
2 4 1 -23926 1 0
2 3 3 64567 1 1
2 2 1 -30501 1 0
4 0 1 49471 0 1
4 2 1 36315 0 1
4 3 2 23900 0 2
0 1 2 27798 0 0
4 4 0 8486 1 3
3 2 2 46077 1 1
1 2 4 -29337 1 0
0 2 4 80483 1 1
1 3 0 -27001 0 0
3 1 2 26412 1 1
4 0 2 -18809 1 1
2 4 1 31199 0 0
0 4 1 -8301 0 0
2 3 4 68592 0 0
2 4 4 -25641 0 0
3 1 0 -10973 1 1
3 1 3 76816 0 2
4 4 3 -9564 1 3
3 0 3 -19592 1 3
4 4 2 60600 0 2
0 1 3 30366 0 0
2 2 3 90538 1 1
0 1 2 58448 1 1
3 3 0 56047 1 3
0 3 1 28933 1 0
1 1 0 88156 0 0
4 3 4 -33233 0 2
4 1 4 -47013 0 2
3 0 3 39613 1 3
0 4 3 29311 0 0
0 0 2 58291 1 1
3 4 4 76800 0 2
3 4 3 11964 0 2
4 2 0 -11697 0 1
1 1 2 -39289 0 0
2 1 3 -48125 1 0
4 1 2 14146 0 1
3 3 3 -36133 1 3
0 4 3 31240 0 0
3 4 4 6546 0 2
1 2 0 -29553 1 0
3 4 0 67604 0 2
3 1 3 75612 0 2
2 1 0 6236 0 0
2 4 4 -19870 0 0
3 2 4 96363 0 2
3 2 3 -29462 1 3
0 0 1 89281 0 0
3 4 4 -33803 1 3
4 0 4 26045 0 2
0 3 0 37460 0 0
1 1 2 48591 0 0
4 4 1 46830 1 3
0 3 4 8789 1 0
1 3 4 64884 1 1
1 2 4 70961 1 1
2 0 3 47479 1 1
0 4 1 -10038 0 0
3 4 1 39345 1 3
3 0 1 16891 1 1
3 4 2 55668 1 3
2 4 3 58576 0 0
1 0 4 73495 1 1
1 1 2 21875 0 0
4 4 2 -2273 0 2
1 0 0 -9678 1 0
2 0 2 55516 1 1
2 4 0 -18257 0 0
3 1 4 12012 0 2
2 1 3 75158 0 0
4 1 0 5623 0 1
0 0 3 32690 0 0
2 1 1 70470 1 1
4 4 0 89747 0 2
4 0 1 14585 1 1
4 4 3 45576 0 2
4 0 2 29598 1 1
4 3 1 -36983 1 3
3 4 2 -4053 1 3
4 2 3 20427 0 2
3 4 3 96645 0 2
1 1 2 -42478 0 0
0 4 1 -35437 0 0
3 1 1 51955 0 1
3 4 1 -37998 0 2
2 4 4 57900 0 0
4 0 4 28969 0 2
4 0 4 -30376 0 2
0 3 0 -15859 1 0
4 2 4 91077 0 2
4 4 0 -32951 0 2
2 0 0 94608 0 0
1 2 3 -44766 0 0
1 0 4 -7914 1 0
1 3 1 -38681 1 0
1 3 4 -24388 1 0
1 1 2 -49800 1 0
1 3 2 30475 1 0
3 3 0 94725 1 3
3 3 2 3874 0 2
3 3 4 46889 0 2
1 1 3 3510 0 0
1 2 0 5307 1 0
0 4 3 72719 1 1
4 4 1 55993 0 2
0 4 0 34460 0 0
2 3 4 4605 0 0
0 2 1 68983 0 0
4 0 4 5402 1 3
2 2 2 -27968 1 0
3 2 3 -24623 0 2
0 4 0 9193 1 0
0 2 2 590 0 0
4 0 3 61206 0 2
2 3 1 -27535 1 0
4 0 0 -28751 1 1
1 3 3 34743 0 0
2 2 1 5080 1 0
0 2 1 16390 1 0
4 1 1 -47489 0 1
0 2 1 -49627 1 0
2 4 0 -13903 0 0
0 0 2 2542 0 0
2 4 0 73933 0 0
0 1 2 63365 0 0
0 1 2 97182 0 0
3 1 0 -9049 1 1
0 4 2 59915 0 0
4 2 1 31389 0 1
2 3 3 -862 1 0
2 3 2 89384 0 0
3 4 0 3243 0 2
2 2 3 95323 0 0
1 3 3 88436 1 1
1 3 0 -33026 0 0
1 3 1 2172 0 0
3 2 0 -3854 0 1
1 2 0 70908 1 1
4 1 2 60337 1 1
1 3 1 -31441 0 0
0 0 0 -44530 1 0
3 1 0 -43 0 1
4 0 4 11413 0 2
1 2 3 75707 1 1
0 0 4 -46977 0 0
0 0 4 -26856 0 0
0 4 2 20128 1 0
2 4 3 76948 0 0
2 4 2 90920 1 1
1 0 1 -36337 0 0
1 1 0 21660 0 0
1 4 2 -25647 0 0
0 1 2 9459 0 0
4 3 2 -47670 1 3
2 3 0 48534 0 0
2 1 4 -32667 0 0
0 4 4 53730 0 0
4 3 3 19782 1 3
2 3 3 42367 1 1
4 3 1 -44114 1 3
1 0 4 72446 1 1
3 1 2 49924 1 1
0 4 0 -33255 1 0
1 2 4 -24397 1 0
4 2 2 23209 0 1
1 3 0 -12257 1 0
3 3 1 96116 0 2
1 2 3 -56 1 0
4 1 3 70908 1 3
4 3 1 -36227 0 2
4 2 2 3007 0 1
2 1 0 -29662 0 0
1 3 3 96071 0 0
3 2 0 77735 1 1
1 1 0 51207 1 1
1 1 1 -14066 0 0
0 0 1 -7588 1 0
4 0 1 66658 1 1
4 1 0 75747 0 1
2 0 4 42796 1 1
1 1 0 53724 0 0
0 4 4 22186 0 0
3 0 4 85765 0 2
3 2 0 -47060 0 1
1 2 4 40186 1 1
4 4 0 -2804 0 2
1 1 4 61483 1 1
2 1 2 -14922 1 0
1 1 4 -5028 1 0
3 4 1 34928 0 2
1 1 0 79311 0 0
2 1 4 56318 0 0
2 1 4 -15730 1 0
2 1 3 33811 1 0
3 3 4 15327 0 2
1 3 3 47817 0 0
4 1 0 37273 1 1
3 0 4 31406 0 2
2 3 2 -1266 0 0
3 3 1 27098 0 2
2 3 3 4233 1 0
3 4 3 -10491 0 2
1 1 2 38328 1 0
0 4 0 65151 0 0
0 4 1 -43139 0 0
0 3 1 -32663 0 0
2 3 3 26895 1 0
2 4 4 86080 1 1
2 0 0 -13570 0 0
0 2 4 -24731 0 0
1 4 4 -37949 0 0
2 4 1 60618 1 1
2 3 1 72201 1 1
1 2 4 98773 1 1
0 2 2 99878 1 1
3 2 0 -19945 0 1
1 3 2 -25405 1 0
2 4 2 91434 0 0
2 4 3 37825 1 0
1 3 3 21108 0 0
3 1 2 73025 1 1
1 1 0 83534 0 0
2 3 1 91633 0 0
2 0 0 6874 1 0
1 0 0 7604 1 0
4 0 3 18570 1 3
4 1 0 60893 1 1
2 3 1 -9223 0 0
0 4 2 13762 0 0
4 1 1 -35791 0 1
3 0 3 -49468 0 2
0 2 1 59373 1 1
4 2 3 -46992 1 3
4 4 4 -34066 0 2
2 4 1 -2058 1 0
1 0 2 -2815 0 0
1 4 1 42341 1 1
2 3 4 -13217 1 0
3 0 1 39453 1 1
0 3 3 98778 0 0
2 0 0 90682 0 0
0 4 0 -8678 1 0
4 1 3 45216 1 3
3 4 4 -40480 0 2
3 3 1 19496 1 3
4 2 2 14898 1 1
4 2 3 5342 0 2
3 2 1 46794 0 1
3 2 2 36677 0 1
3 1 3 6016 0 2
1 4 1 66939 0 0
1 0 0 96657 1 1
0 3 3 83739 1 1
2 1 3 91982 1 1
3 3 4 66945 1 3
1 1 1 84206 1 1
0 4 3 29248 0 0
3 1 2 54721 0 1
2 0 2 82501 0 0
3 4 4 36720 1 3
0 0 2 -35627 1 0
1 4 1 73639 1 1
1 4 0 49674 0 0
2 1 4 86121 1 1
4 2 0 -12243 0 1
1 3 0 17252 0 0
4 0 1 91509 0 1
3 2 2 62642 1 1
2 3 1 42095 1 1
1 2 3 66765 1 1
2 2 2 15437 0 0
0 4 1 49161 0 0
1 0 2 -25632 0 0
3 3 3 55956 0 2
4 2 4 -25479 1 3
1 1 3 23900 0 0
2 4 3 -42588 1 0
2 3 4 31147 1 0
1 1 3 59042 1 1
0 2 4 14525 1 0
4 3 4 80543 0 2
3 1 4 39114 1 3
1 3 3 78927 1 1
4 0 1 9899 0 1
1 1 0 63450 0 0
0 1 2 34549 0 0
1 4 0 57146 0 0
1 0 2 -40053 1 0
1 4 4 27531 0 0
4 3 0 -16675 1 3
4 4 1 12670 1 3
4 1 3 -944 1 3
3 3 2 46260 1 3
4 2 4 20367 1 3
1 3 0 -42181 1 0
1 4 4 3073 1 0
1 2 1 -4262 1 0
4 0 0 -36102 0 1
1 3 3 -42583 1 0
2 3 1 -45251 1 0
3 3 4 54693 1 3
1 0 0 -15138 1 0
0 1 1 -41363 0 0
4 4 3 48531 0 2
4 2 0 35439 0 1
4 2 1 -7622 1 1
3 0 0 87127 1 1
0 3 4 60757 0 0
0 3 0 90258 1 1
1 0 0 97839 0 0
3 3 3 64270 1 3
3 2 1 11027 1 1
2 3 1 62604 0 0
0 1 2 -38578 0 0
1 3 0 -22792 0 0
1 2 1 72313 0 0
4 0 0 2182 0 1
1 2 2 19997 1 0
2 2 4 51535 1 1
3 2 3 -2698 0 2
0 1 4 46181 1 1
4 3 4 53557 1 3
4 4 4 68078 0 2
4 3 2 35175 1 3
2 4 3 14733 0 0
0 2 0 -44957 1 0
2 1 1 90498 0 0
3 4 2 2836 0 2
1 3 0 44077 1 1
0 1 2 -16871 1 0
4 0 3 30002 0 2
4 3 1 64020 0 2
2 1 0 -17166 0 0
4 1 0 75774 1 1
1 2 1 -37617 0 0
4 1 4 42790 0 2
4 2 3 89691 0 2
4 2 2 76439 1 1
4 2 3 -37131 1 3
0 0 2 13610 1 0
0 2 0 5666 0 0
1 1 3 6724 0 0
2 0 1 59927 1 1
0 1 3 83484 0 0
2 3 1 -21606 0 0
3 3 4 -19421 0 2
3 0 0 44640 0 1
3 3 3 57428 0 2
2 3 1 39093 0 0
1 4 2 -20777 0 0
0 0 1 76476 1 1
0 4 3 34329 1 0
1 0 2 6586 1 0
0 3 0 65024 0 0
0 1 4 80806 0 0
0 3 0 60697 1 1
2 0 1 -49826 1 0
3 0 3 80637 1 3
1 2 4 -6035 1 0
3 4 1 50588 0 2
1 0 3 -33491 0 0
4 1 4 80614 0 2
1 4 0 85756 0 0
2 3 0 -12767 0 0
2 1 4 961 1 0
3 2 1 55467 0 1
0 4 2 68702 1 1
2 4 3 53614 1 1
0 3 3 11381 0 0
4 2 3 53710 0 2
3 4 2 -18498 1 3
0 3 4 78513 1 1
3 2 0 11502 0 1
3 1 4 53252 1 3
4 2 4 8254 1 3
1 3 4 34792 0 0
2 4 0 79864 1 1
4 1 4 60189 1 3
1 2 3 -11824 0 0
2 3 3 -10253 0 0
4 0 3 96847 0 2
0 1 3 -30732 1 0
3 0 3 71751 1 3
1 0 0 17214 0 0
3 0 2 -21371 0 1
2 2 4 -8900 1 0
3 1 3 75308 1 3
2 0 4 -43625 0 0
3 4 4 24742 0 2
2 3 2 -42005 1 0
3 2 4 51673 1 3
2 1 0 89993 0 0
1 2 1 9620 0 0
1 2 2 -30512 1 0
1 0 4 99181 0 0
0 2 3 -33929 0 0
4 4 4 66954 0 2
4 2 2 83688 0 1
1 0 3 -5745 0 0
1 4 0 34525 1 0
2 0 2 -19295 1 0
3 3 4 73306 1 3
0 2 2 -19801 1 0
0 4 4 45249 0 0
1 4 4 -19243 0 0
1 0 4 -48728 1 0
0 4 4 98807 1 1
4 3 4 27212 1 3
4 2 2 -6448 1 1
4 3 2 -28338 1 3
0 2 4 81552 1 1
1 0 1 3650 1 0
2 1 1 -44468 1 0
2 3 4 50995 0 0
3 1 4 34610 1 3
2 4 1 37565 1 0
4 1 2 79458 1 1
0 1 2 39512 1 0
2 0 2 43736 1 1
4 2 2 59803 0 1
0 4 1 -2044 1 0
1 1 3 -28860 0 0
0 4 0 -3031 1 0
2 2 4 56774 0 0
0 0 3 16078 1 0
2 4 0 99399 0 0
1 4 0 15759 0 0
0 1 0 72215 0 0
1 4 0 -45231 1 0
2 0 3 -7850 1 0
0 2 1 -2477 0 0
3 0 4 29961 1 3
3 3 3 -7593 0 2
2 0 3 82834 0 0
0 2 1 -15260 0 0
4 2 3 -44825 1 3
0 1 4 -46482 1 0
1 2 0 69798 0 0
3 1 2 -12992 1 1
0 2 3 68286 1 1
1 2 0 32420 1 0
0 4 2 4354 0 0
1 4 4 99122 0 0
1 3 2 36881 0 0
0 3 1 45042 1 1
1 4 3 18528 1 0
2 3 4 74544 1 1
1 0 1 -16913 0 0
1 3 1 14933 1 0
0 2 0 -6737 0 0
2 3 1 491 1 0
2 4 0 52198 0 0
4 0 1 -30330 1 1
0 4 2 -9715 0 0
2 0 4 3841 0 0
2 0 3 -33694 0 0
1 2 0 -402 0 0
1 2 1 24531 1 0
3 4 4 18046 1 3
3 0 1 -25597 1 1
2 1 2 75389 0 0
3 3 4 52814 1 3
3 0 0 -17776 1 1
1 4 2 59673 0 0
4 0 2 78828 1 1
3 3 0 9789 1 3
2 4 1 46302 0 0
3 3 2 -31769 0 2
2 4 1 62724 1 1
4 0 2 -30111 0 1
2 2 0 -38466 1 0
2 0 1 -48232 1 0
2 4 1 -1626 1 0
0 4 4 50576 0 0
3 0 4 -17903 0 2
0 4 2 17926 1 0
2 0 1 -16178 1 0
1 2 2 -3338 0 0
4 4 1 97072 0 2
2 1 3 56241 1 1
2 3 0 -46817 0 0
1 4 3 55564 0 0
3 3 1 -45590 0 2
0 4 0 38651 1 0
4 1 0 43848 0 1
4 4 0 51417 0 2
2 1 2 -6644 0 0
2 3 1 -315 0 0
1 4 0 85401 1 1
4 0 4 -35557 0 2
0 2 0 -7506 1 0
3 0 3 -41257 0 2
3 2 1 45485 1 1
0 0 3 95808 0 0
3 3 4 66450 0 2
2 4 2 14794 0 0
1 0 1 -49389 1 0
1 2 0 48534 0 0
2 2 3 62497 1 1
4 1 3 97981 0 2
2 2 4 -48791 1 0
0 2 2 15496 1 0
1 4 2 -44632 1 0
0 0 2 41213 1 1
0 1 2 -19194 1 0
2 0 3 16464 0 0
3 2 0 60594 0 1
4 3 2 -7323 1 3
4 4 4 75448 0 2
3 2 3 -48389 0 2
4 4 0 88258 0 2
2 3 0 35589 1 0
2 4 0 -36568 1 0
3 4 3 -26829 1 3
4 3 4 -18103 0 2
